road_node,lat,lon,weight
1271236173,22.3608158,114.1317681,271.76812744140625
1271329683,22.3554881,114.1262812,51.00632095336914
1271329688,22.3536488,114.1283353,553.6872100830078
1272043228,22.4103428,113.9809615,641.2049255371094
1272043282,22.4107533,113.9799055,1897.947982788086
1272043285,22.412788,113.9828903,6843.139019012451
1272060825,22.4157378,113.9781566,304.07818603515625
1272066827,22.3424312,114.1330294,1974.4428253173828
1272066869,22.3471481,114.1266421,426.1313896179199
1272066944,22.3518405,114.1275112,51.895599365234375
1272066958,22.3511407,114.1316109,359.3390808105469
1272067051,22.3515772,114.1339033,1449.5813903808594
1272067060,22.3515619,114.131592,365.4715576171875
1272077023,22.4156585,113.9789869,337.5085220336914
1272077059,22.4185726,113.9786173,666.8357238769531
1272077118,22.4170526,113.9807757,278.15586853027344
1272077121,22.415837,113.9789693,583.3655700683594
1272077159,22.4199994,113.9795243,379.7227783203125
1272077177,22.4176509,113.9802623,542.1169738769531
1272077210,22.4207284,113.9806104,109.61736297607422
1272077211,22.4216166,113.9819837,303.01952362060547
1272077216,22.4205342,113.9803295,55.52519989013672
1272077218,22.422459,113.9831493,239.49398040771484
1272093299,22.4205356,113.9932476,450.94569396972656
1272093400,22.4197222,113.9877106,176.44315338134766
1272106318,22.4142312,113.9906468,497.8289747238159
1272106341,22.4215677,113.9847808,184.29708099365234
1272106350,22.4204885,113.9860813,354.54993438720703
1272106361,22.4147672,113.990615,364.56885528564453
1272106368,22.4160449,113.9904148,428.6872138977051
1272106375,22.4239309,113.9964856,428.87500190734863
1272106389,22.417061,113.9875392,327.49880027770996
1272106390,22.4182412,113.98699,220.6602840423584
1272106394,22.41698,113.98957,265.7116012573242
1272117672,22.4156302,113.9876544,488.1948471069336
1272117675,22.4021254,113.9791792,420.14063262939453
1272117702,22.4152442,113.9840556,2700.981643676758
1272117895,22.4143126,113.9811913,299.21844482421875
1272684550,22.3540973,114.1248202,57.37385940551758
1272684551,22.3550194,114.123642,101.68415832519531
1272684553,22.356044,114.1238277,55.06727600097656
1272684560,22.3551424,114.1226347,111.38204956054688
1272684570,22.3557595,114.1227386,147.97390747070312
1272684613,22.3550656,114.1227906,42.97696304321289
1272684617,22.35426,114.1244988,56.92702865600586
1272684620,22.3565001,114.1226604,74.8077163696289
1272684634,22.357154,114.1215492,138.61778259277344
1272684647,22.3557305,114.1233629,50.84498977661133
1272716244,22.3581917,114.126625,372.7707061767578
1272716246,22.3581326,114.1283591,460.00242614746094
1272716274,22.3569806,114.1250087,47.54545211791992
1272716349,22.3589805,114.1274805,181.024169921875
1272845658,22.5136908,114.1672595,117.8874397277832
1272845672,22.5134628,114.1674183,197.39654922485352
1272854455,22.5110337,114.1630616,86.02154541015625
1272854464,22.511425,114.1631153,273.77985858917236
1272854534,22.5113504,114.1629327,136.13439846038818
1272854547,22.5111961,114.1633116,102.11792373657227
1273039205,22.3638807,114.1322611,195.67828369140625
1273039218,22.3607653,114.1270791,1145.1476287841797
1273039226,22.3705446,114.1312391,517.6560668945312
1273039239,22.3575386,114.1291024,196.23269653320312
1273039243,22.3595562,114.1323735,151.16555786132812
1273039246,22.3599675,114.1340611,1571.902816772461
1273039271,22.3717207,114.1354857,338.2428894042969
1273039295,22.3705465,114.124851,1195.6322021484375
1273039301,22.3616862,114.1353363,750.51806640625
1273039307,22.3700089,114.1340361,575.2415161132812
1273039308,22.3614564,114.1358676,314.0393371582031
1273039312,22.3661344,114.1338055,328.088623046875
1273039340,22.3654523,114.1335572,322.95263671875
1273039341,22.3649427,114.1256364,4050.417152404785
1273039361,22.3684313,114.134141,374.9802551269531
1273039368,22.3697582,114.1344521,549.0092163085938
1273039376,22.3697365,114.1331659,829.4091796875
1273039383,22.3559623,114.1271619,199.0331573486328
1273039388,22.3713321,114.1349532,451.7232360839844
1273039402,22.3717871,114.1358138,457.4297180175781
1273039405,22.3639026,114.1349359,615.0575866699219
1273039415,22.3708624,114.1289996,1327.42578125
1273039420,22.3688682,114.1343115,561.1864013671875
1273039443,22.3629133,114.1340074,540.4719085693359
1273039446,22.3609483,114.1328772,262.6209716796875
1273039447,22.3600234,114.1279095,190.93495178222656
1273039499,22.370626,114.125774,1628.0672607421875
1273039510,22.3647831,114.1341512,683.2270202636719
1273039521,22.3656624,114.1343814,349.5276184082031
1273039527,22.3711937,114.1349997,558.2440185546875
1273039535,22.3693284,114.1330969,1616.4243774414062
1273039542,22.3658156,114.130763,934.9879150390624
1273039556,22.3621976,114.1315303,182.03753662109372
1273039794,22.3057197,114.2557815,1392.714111328125
1273039806,22.3092994,114.256053,3574.6287841796875
1273039809,22.3059375,114.2564933,2700.1785278320312
1273039815,22.3094989,114.2585196,3724.7734985351562
1273048185,22.3041944,114.2483711,818.2917461395264
1273048208,22.3035522,114.2489005,1243.1063232421875
1273048222,22.3037194,114.2486466,696.5883178710938
1273054236,22.3078841,114.2497467,1026.0955657958984
1273054288,22.3054993,114.2494539,2600.1251220703125
1273054289,22.3076173,114.2501227,2288.69482421875
1273056903,22.3101035,114.2577337,7720.10546875
1273056907,22.3097485,114.2563977,3028.148681640625
1273056924,22.3094097,114.2560988,1430.84619140625
1273063010,22.3214222,114.2549689,2592.4801025390625
1273076684,22.3234743,114.247722,6386.675971984863
1273104881,22.3675386,114.121888,1904.587890625
1273104883,22.3679693,114.1219204,1058.4483642578125
1273104889,22.3638764,114.1195294,103.38027954101562
1273104905,22.365996,114.1210941,138.01792907714844
1273104908,22.3702739,114.1228952,575.3193359375
1273104911,22.3672161,114.1214206,610.6085205078125
1273104922,22.3648744,114.1211886,350.23046875
1273104925,22.3636281,114.1188686,110.50310516357422
1273104931,22.3651545,114.1212225,123.2482452392578
1273104938,22.3689694,114.1244907,2134.1591186523438
1273104944,22.3649914,114.1208067,122.5892562866211
1273104949,22.3631184,114.1181854,120.60015869140624
1273104951,22.3682678,114.122863,1075.675537109375
1273104952,22.3657464,114.1209333,137.73106384277344
1273104954,22.3684702,114.1240869,1067.8377685546875
1273104956,22.3699405,114.1257637,1887.5061645507812
1273114334,22.3627299,114.1183268,115.2057647705078
1273114342,22.3638872,114.1172937,106.22377014160156
1273177536,22.3754782,114.1086192,1309.8107452392578
1273177540,22.3715574,114.108756,778.0080261230469
1273177545,22.3724487,114.1093069,199.62193298339844
1273177547,22.3714239,114.106838,180.75167846679688
1273177563,22.3726817,114.1107773,570.3576049804688
1273177564,22.3721437,114.1076423,636.2823333740234
1273177568,22.3722149,114.1100466,599.3734741210938
1273177571,22.3756403,114.1084923,2444.9744262695312
1273192188,22.3679829,114.1344664,584.4476928710938
1273447950,22.3001358,114.2398564,6120.255035400391
1273447951,22.2999576,114.2392583,3551.1260375976562
1273448040,22.2922968,114.2385562,492.3280029296875
1273448045,22.2739909,114.155118,943.2948608398438
1273448047,22.2911499,114.2362635,153.29345893859863
1273448055,22.2941231,114.2339891,99.45680618286133
1273448058,22.2945496,114.2357186,100.16565704345705
1273448062,22.2951679,114.234259,493.40554428100586
1273448119,22.2946607,114.2332017,288.165958404541
1273448120,22.2948414,114.2335679,186.63171005249023
1273448126,22.291768,114.2354194,90.81867218017578
1273448128,22.2926707,114.2345346,205.7794303894043
1273448153,22.29488,114.2393106,1531.6753845214844
1273448169,22.2940526,114.2388224,1308.185562133789
1273448170,22.2937486,114.2381074,274.26141357421875
1273448188,22.2915308,114.2388195,828.3505592346191
1273992753,22.3230827,114.0405868,121.17904281616211
1273992863,22.3238399,114.0401427,328.929012298584
1273992920,22.3238556,114.0406241,126.00275802612305
1273998540,22.3497405,114.0607022,100.76859283447266
1274005414,22.3504878,114.0608348,404.22277450561523
1274007355,22.3575535,114.0831275,135.926025390625
1274007358,22.3538464,114.0827536,565.7147216796875
1274008555,22.3376616,114.0943299,731.5301294326782
1274008587,22.332872,114.091679,454.5235137939453
1274031787,22.3440273,114.1086233,122.34848022460938
1274031797,22.3439965,114.1085507,39.66693115234375
1274031810,22.3441744,114.1085341,1326.5819625854492
1274031816,22.344089,114.1084534,1163.7884521484375
1274031832,22.3441636,114.1085986,599.8756103515625
1274036160,22.3623021,114.115443,88.81015014648438
1274036190,22.3680627,114.1183484,463.0885009765625
1274036191,22.3630677,114.1191716,111.4389877319336
1274036211,22.3610189,114.1151496,186.7742156982422
1274036222,22.3600405,114.1148964,845.6565399169922
1274036231,22.3713636,114.1067672,459.73121643066406
1274036236,22.3622431,114.1130486,3295.252197265625
1274036266,22.3693185,114.1214882,570.7128295898438
1274036268,22.3614949,114.1156759,262.6289367675781
1274036289,22.3682332,114.1184565,520.5667724609375
1274036303,22.364103,114.1154579,1264.4805908203125
1274036506,22.3447094,114.1115386,172.0229835510254
1274037792,22.3475046,114.110294,1337.3842163085938
1274038401,22.3464584,114.1109648,101.86834716796875
1274042392,22.4213319,114.0666904,69.63632202148438
1274042406,22.3292001,114.108015,100.31297874450684
1274042409,22.4214665,114.0669319,51.862422943115234
1274042425,22.3289591,114.108077,17.33484172821045
1274042435,22.4214813,114.0670967,52.93451690673828
1274042436,22.4213684,114.067165,60.23315048217773
1274043348,22.432984,114.0635793,153.64859771728516
1274043349,22.4331561,114.0637974,118.93436431884766
1274043352,22.4328704,114.0637028,81.46857261657715
1274078877,22.3625397,114.1364209,497.4179992675781
1274078887,22.3650841,114.1355245,579.0518188476562
1274078894,22.3608346,114.1360077,2051.6939086914062
1274078897,22.3616267,114.1362055,432.0332946777344
1274078907,22.3531405,114.1330502,599.5640563964844
1274078914,22.3649981,114.1354409,350.0924377441406
1274091234,22.3439388,114.139242,227.9219970703125
1274091257,22.3508979,114.1330594,433.5252685546875
1274091259,22.3522766,114.1329308,213.58450317382807
1274220655,22.3727248,114.1131366,559.973876953125
1274250460,22.3715383,114.1125733,654.302978515625
1274306658,22.3720054,114.1123363,691.06982421875
1274306723,22.3732571,114.112213,631.9089965820312
1274330672,22.373032,114.11533,1477.4474487304688
1274461314,22.3754192,114.1110234,258.257568359375
1276680358,22.3662605,114.1191648,560.06201171875
1276680386,22.3674502,114.1172891,515.0381469726562
1276680500,22.3678829,114.1154677,384.64739990234375
1276680848,22.3727167,114.1049212,345.17628479003906
1276693687,22.3782843,114.1236121,1679.3777770996094
1277846856,22.4179756,114.268107,113.66460418701172
1277846859,22.4186312,114.2682341,133.6818084716797
1277846888,22.4271606,114.2661582,33.92128944396973
1277851511,22.4193232,114.2660824,418.75622177124023
1277851611,22.4315466,114.2532112,122.8455810546875
1277851657,22.4197368,114.2670533,102.8850269317627
1277851683,22.4171614,114.267638,151.3474578857422
1277851702,22.4169325,114.2666055,141.64103317260742
1277851764,22.4307344,114.2582071,394.27792739868164
1278175530,22.349218,114.2343546,40.47865104675293
1280105951,22.3661786,114.175015,426.5234680175781
1280105996,22.3665417,114.1753445,431.7236328125
1280106018,22.366499,114.1746111,1754.5912170410156
1280106127,22.3666646,114.1756618,460.6018371582031
1280110593,22.3624228,114.1699013,2157.263114929199
1280110595,22.3625291,114.170435,176.39332580566406
1280110642,22.3698428,114.1770189,1281.1748352050781
1280110666,22.3624309,114.1705656,2933.4713745117188
1280110676,22.3677532,114.174403,1143.1540222167969
1280110683,22.3634853,114.1711859,2440.666213989258
1280110685,22.3694812,114.1803824,1367.689224243164
1280123105,22.34091,114.1579213,331.0692443847656
1282550094,22.2940092,113.9469399,942.4297027587891
1282550109,22.294114,113.9468155,212.61143493652344
1283132491,22.3600508,114.1024344,1695.22900390625
1283132563,22.3611166,114.0902074,1108.8998184204102
1283132583,22.3609918,114.0897708,238.36839294433597
1283132585,22.3611189,114.0897483,504.59557914733887
1283132616,22.3602473,114.0933119,808.4647026062012
1283132643,22.3604632,114.098366,451.23974609375
1283132667,22.3593364,114.1029845,1393.2324829101562
1283132789,22.361002,114.0940838,3804.815589904785
1283139993,22.362033,114.0996196,1030.9804382324219
1283140030,22.3614878,114.0991791,1135.350357055664
1283140034,22.3618757,114.0994131,647.7073669433594
1283140051,22.3618721,114.0997599,996.23681640625
1283140066,22.3608812,114.1027028,6348.221038818359
1283140095,22.3621168,114.1001298,3192.181869506836
1283156380,22.3359133,114.0347403,190.01657104492188
1283156693,22.3411,114.0489948,101.60864639282227
1283995787,22.3166623,114.2117307,68.26627349853516
1283995810,22.3164147,114.2159522,195.59386444091797
1283995876,22.2775485,114.188673,165.16197204589844
1283995914,22.3218615,114.2115768,181.20233154296875
1283995974,22.2775967,114.188503,324.5803527832031
1284345806,22.4943524,114.0614231,54.53780174255371
1284369307,22.4961446,114.0480668,283.098397731781
1284419014,22.4647899,114.0512735,34.0405912399292
1284419119,22.4620969,114.052938,31.5316219329834
1284419150,22.4648776,114.0504964,162.45144033432007
1284440515,22.4403741,114.0593508,37.517852783203125
1284440577,22.4421145,114.0506468,187.32947540283203
1285619968,22.2750208,113.9342976,97.82564735412598
1285623141,22.2795799,113.9392704,3360.3111572265625
1287737167,22.4466062,114.0152902,113.33387756347656
1287737193,22.4437019,114.0159269,66.98768615722656
1287737245,22.4446378,114.0166083,65.10384368896484
1287737265,22.4469522,114.005257,55.1318359375
1287737277,22.441257,114.0173457,1563.2595558166504
1287737282,22.4479069,114.0055467,220.9020538330078
1287737294,22.4434309,114.0170502,809.596435546875
1287737296,22.4432834,114.0164519,425.2931518554688
1287741190,22.4438489,114.0159914,67.77654266357422
1287743025,22.4448341,114.0167608,71.3760986328125
1287752751,22.4470305,114.0156666,54.22328567504883
1287752766,22.4471056,114.0154568,116.27603149414062
1287752779,22.4471614,114.0139447,291.4029769897461
1287754146,22.4467368,114.0156291,53.99201965332031
1287754706,22.4471495,114.016605,130.2742691040039
1289813181,22.3761717,114.16962,668.9926147460938
1291616849,22.4202148,114.0626538,312.6893711090088
1293265948,22.246887,114.1594608,125.4852294921875
1293266037,22.3674565,114.0121569,385.1609001159668
1293266513,22.3317209,114.1823317,418.63952255249023
1295654772,22.3593421,114.1272088,196.9623107910156
1295654773,22.3683292,114.1397122,2449.0328979492188
1295654813,22.3585105,114.1277809,194.56024169921875
1295654829,22.3671389,114.1386216,1339.459228515625
1295654847,22.3708366,114.1385922,705.2796020507812
1295654866,22.3604622,114.1274165,184.2753448486328
1295654886,22.3702911,114.1422777,1130.7797393798828
1295654889,22.368407,114.1392557,1373.0604248046875
1295654902,22.3521996,114.1222879,77.86017990112305
1295869670,22.3175263,114.1568431,383.1512145996094
1295882375,22.4183233,113.9936493,619.7975120544434
1295882401,22.4180552,113.9927782,337.1318244934082
1295894855,22.4435274,114.0105702,135.21966552734375
1295894857,22.4440382,114.010045,111.32244110107422
1295894861,22.4452098,114.0103052,98.40052127838135
1295894867,22.4443856,114.0097551,67.00753784179688
1296024084,22.4390146,114.0070074,37.97089767456055
1296024158,22.4383307,114.0086699,116.9692268371582
1296056983,22.4374561,114.0115037,143.39704513549805
1296057005,22.436226,114.0064892,185.3194923400879
1296057027,22.4349127,114.0120032,13.262985229492188
1296057042,22.4342728,114.0037487,110.66925811767578
1296057055,22.4400909,114.0091139,53.93949508666992
1296057061,22.4367755,114.017347,53.977760314941406
1296078543,22.4377499,114.0120079,157.51803588867188
1296078546,22.4377275,114.0139139,133.29559707641602
1296078559,22.4343571,114.0022838,55.67202758789063
1296104597,22.3634578,114.0137076,153.2217559814453
1296104603,22.36226,114.01971,189.4580841064453
1296108812,22.3732672,113.9962887,270.43433380126953
1296111493,22.3753338,113.998616,26.29244041442871
1296111514,22.375528,113.9985497,19.44266128540039
1296111561,22.3756748,114.0004425,40.30620002746582
1296356403,22.3504769,114.1097715,302.8212890625
1296356412,22.3571335,114.0827202,139.723388671875
1296356441,22.3518117,114.1197052,32.02861404418945
1296356470,22.352367,114.1070513,302.1791687011719
1296356597,22.351734,114.1184011,253.26377868652344
1296356658,22.351748,114.1193126,57.72263717651367
1296356700,22.3515691,114.1091459,306.7567443847656
1296356715,22.347955,114.1122282,382.2891387939453
1296356738,22.351005,114.1081952,565.2249145507812
1296356781,22.3326136,114.1120929,56.79999256134033
1296356782,22.3517196,114.1095501,497.1415100097656
1296356852,22.3522353,114.1198905,130.97128295898438
1296356865,22.3446451,114.1119054,112.10186004638672
1296356970,22.3514007,114.1087718,264.0738830566406
1296356973,22.3508869,114.1096019,551.85693359375
1296356982,22.3489381,114.1115549,1043.7511291503906
1296357115,22.3508643,114.110598,310.5033721923828
1296357133,22.3520464,114.1191474,144.0295639038086
1296357149,22.3325946,114.1117925,115.83491230010986
1296357150,22.3485761,114.1102354,2183.6935424804688
1296357169,22.3323091,114.1117414,92.76545715332031
1296942899,22.3949486,113.9660673,3061.9246826171875
1297046345,22.3704236,113.951292,189.60226440429688
1297048823,22.3719781,113.9542014,379.3562126159668
1297049405,22.3789284,113.9629346,4044.485595703125
1298013872,22.415707,113.9886718,392.8141174316406
1298041436,22.4645052,114.0067485,2837.934539794922
1298042837,22.4485285,114.0304101,466.4468383789063
1298042838,22.449124,114.029521,753.1300354003906
1305475624,22.4696469,114.1512407,126.35820007324219
1305484644,22.4711695,114.1511834,122.47570610046387
1305484656,22.4561183,114.1427633,497.50270986557007
1305484661,22.4655471,114.1499111,43.911746978759766
1305484664,22.4680496,114.1502488,292.94297790527344
1305484675,22.4694424,114.1492233,37.4777774810791
1305484681,22.468892,114.1523409,85.22988700866699
1305484690,22.4696507,114.150844,84.25972938537598
1305506219,22.515374,114.175596,212.79857921600342
1305506278,22.5163983,114.1714103,418.21006202697754
1305545724,22.5045853,114.0775205,483.55601263046265
1305545770,22.5162722,114.0682588,278.5892858505249
1305545771,22.5167593,114.070646,203.12365341186523
1305545798,22.5150527,114.0744605,40.01218128204346
1305545808,22.4951992,114.0732429,83.87104988098145
1305552293,22.5009641,114.0794876,42.52050590515137
1305552337,22.5014815,114.0747175,271.80426502227783
1306828091,22.3069353,114.0105176,66.78276062011719
1306828096,22.3041151,114.0106382,69.31397247314453
1306828289,22.3068401,114.0104033,196.90422821044922
1311402225,22.3759406,114.2001162,613.3317375183105
1311402245,22.3780691,114.1823747,274.6329040527344
1311402271,22.3785409,114.1818297,513.1482162475586
1311402286,22.3785223,114.1861012,291.6954650878906
1311402310,22.3748374,114.1775922,1582.3785400390625
1311402320,22.4022079,114.1954869,97.52731323242188
1311402325,22.3726823,114.198642,763.5898132324219
1311402351,22.3715134,114.1741153,266.7530212402344
1311402361,22.3763868,114.2005033,81.92942810058594
1311402363,22.3781689,114.1994016,157.25628662109375
1311402397,22.3719544,114.1995329,860.544885635376
1311402407,22.370275,114.197602,77.90814971923828
1311402417,22.3680332,114.1984436,46.72533988952637
1311402419,22.3781993,114.1836592,242.00753784179688
1311402431,22.3780071,114.1827383,239.7082672119141
1311402434,22.3766082,114.1692169,308.9179077148437
1311402449,22.3706821,114.1977838,91.45339965820312
1311402461,22.3816635,114.1806762,292.4285888671875
1311402553,22.3772983,114.2022838,99.96712493896484
1311402563,22.3749853,114.175646,534.2255401611328
1311402575,22.3767772,114.1773155,1034.801513671875
1311402605,22.3783808,114.2049376,344.5935363769531
1311402655,22.3771441,114.1781049,1060.3134765625
1311402673,22.3700107,114.1976725,111.03154754638672
1311402685,22.3706708,114.1981131,592.4596862792969
1311402695,22.3774127,114.1733698,1817.5225219726562
1311402698,22.3772365,114.1816412,299.1114501953125
1311402743,22.4016927,114.1967714,148.8220672607422
1311402764,22.3771953,114.167836,398.9803161621094
1311402791,22.3770187,114.1720797,463.946044921875
1311402811,22.3764679,114.1723753,1086.9830780029297
1311402824,22.2751016,114.1733294,227.62722778320312
1311402826,22.3781035,114.1676239,477.43577575683594
1311407536,22.4161488,114.2000477,205.47173309326172
1312609944,22.3084939,114.0117205,285.10658264160156
1312612465,22.3096192,114.0171217,290.72949600219727
1312616713,22.3038964,114.0124723,267.6441764831543
1315915577,22.3812387,114.1244799,532.4757690429688
1315915583,22.3841607,114.122076,173.07378768920898
1315920544,22.4517402,114.010506,68.00118255615234
1317015321,22.2868972,114.1589532,156.25048828125
1317027127,22.2824558,114.1646,154.47262573242188
1320379506,22.357847,114.0187912,187.89550018310547
1329833940,22.3031531,114.1596259,146.88450622558594
1329865262,22.3086223,114.1621246,471.5328979492188
1337855721,22.282939,113.9385385,3124.8485164642334
1339061433,22.5463124,114.2234297,123.07722854614258
1339061474,22.5453291,114.2207313,41.21165466308594
1339061477,22.5454,114.2212842,79.71879196166992
1339061617,22.5462082,114.2247519,179.15789985656738
1339061631,22.5454849,114.2219364,165.57029724121094
1339061680,22.5457232,114.2238184,91.03189086914062
1340673443,22.4770962,114.219534,193.6656894683838
1351008363,22.3294067,114.1720879,1803.0653228759766
1351280393,22.4047874,113.9139725,118.3029956817627
1351280414,22.3673596,113.9462145,205.03667831420898
1351280439,22.4457714,114.1680242,296.1090393066406
1351280545,22.4458802,114.1670473,303.131103515625
1351280601,22.4389964,114.071016,57.0371208190918
1351280615,22.3818341,113.9210212,245.79290676116943
1351280651,22.3677981,113.9451731,443.5309638977051
1351280654,22.4479167,114.1686685,284.6779479980469
1351280752,22.3672954,113.9448429,768.2582321166992
1351280800,22.3707447,113.9303252,15.217157363891602
1354159659,22.302776,114.2721617,94.0090274810791
1354159685,22.3030514,114.2724736,26.15659713745117
1354159697,22.3031718,114.2727684,64.71643733978271
1354159701,22.3040168,114.2740128,65.16979885101318
1354159703,22.3042516,114.2742084,47.3516902923584
1354159711,22.3055648,114.2746188,23.957926750183105
1354159712,22.3057859,114.2746085,154.7435131072998
1354207537,22.3097038,114.2667103,205.57476806640625
1354207593,22.3121463,114.2655544,639.2667846679688
1354207598,22.3122762,114.2660708,181.86224365234375
1354207606,22.3131756,114.2641465,1238.6934204101562
1359996388,22.3174233,114.2356418,5438.359802246094
1359996753,22.3183673,114.2362042,260.7809143066406
1362224339,22.5078788,114.1022536,309.8267855644226
1362224361,22.5118487,114.1052971,341.29810404777527
1362226350,22.5036543,114.100074,595.0712738037109
1362226357,22.5050682,114.1001754,182.42743015289307
1362226373,22.5234836,114.1002579,242.83469009399414
1362227491,22.5272289,114.1108552,73.33903694152832
1363775609,22.3088168,114.2317275,2038.6201171875
1365548769,22.3063465,114.2290767,857.71044921875
1367520078,22.3008989,114.2365195,2895.1542053222656
1367520285,22.3024961,114.2370708,3711.3387145996094
1381127091,22.4697771,114.0482569,76.37084102630615
1381127145,22.4704808,114.0471447,64.83996868133545
1381127191,22.4791197,114.0566332,77.80402755737305
1381127194,22.476484,114.0516333,39.110145568847656
1381127247,22.4716374,114.0324534,29.05895757675171
1381151889,22.4938939,114.0861513,66.22957229614258
1381151890,22.4938256,114.0857471,4.826972007751465
1381152017,22.5017651,114.1165799,50.25415802001953
1381152064,22.4908842,114.0884684,34.54591369628906
1383805181,22.432565,114.1693859,49.31390953063965
1384338208,22.2824205,114.1649147,81.86421966552734
1384338214,22.2823801,114.1651547,80.90109252929688
1384338227,22.2808668,114.1679305,77.76515197753906
1384338245,22.2822019,114.1674397,85.66252899169922
1393198963,22.3522916,114.2478927,256.7786445617676
1393307675,22.3309413,114.2219549,586.69970703125
1393390322,22.3762255,113.9983347,116.32729530334473
1393439187,22.4065748,113.9871043,155.97382259368896
1393546661,22.3546001,114.2469262,89.83474731445312
1393546675,22.3544314,114.248307,59.49216842651367
1393546747,22.3546035,114.2459255,108.87731170654297
1393546749,22.3542781,114.2464124,115.02790260314941
1393546761,22.3537561,114.2488639,180.17984771728516
1393546874,22.3552029,114.2484062,52.62040710449219
1393738983,22.3301261,114.1933054,562.5635375976562
1394291921,22.3280423,114.1903644,370.0943908691406
1399405596,22.3287536,114.2504945,200.9055643081665
1403794649,22.3040659,114.2528072,2143.890380859375
1403795427,22.3056812,114.2521149,1608.291015625
1403795478,22.3059125,114.2524176,1956.4901123046875
1403797212,22.3074456,114.2510952,4068.344482421875
1403798252,22.309246,114.2577953,1238.2440185546875
1403798360,22.3109099,114.260147,1071.7042236328125
1403798417,22.3115773,114.262036,483.07025146484375
1407825102,22.3136934,114.2675097,118.44893646240234
1407825106,22.3137661,114.2674268,1618.496597290039
1407825152,22.315555,114.2633758,600.554931640625
1407825171,22.3159884,114.2637679,2113.2766723632812
1407825207,22.3162329,114.2679048,4082.9456787109375
1407825249,22.3171436,114.2656134,1822.8468017578125
1408521472,22.3267414,114.1900623,602.7549438476562
1408521475,22.3268975,114.1895444,615.4893798828125
1408521488,22.3273729,114.1893292,564.7550659179688
1409233949,22.506026,114.1528104,163.89115047454834
1409234072,22.5084728,114.1472002,15.77606725692749
1409255745,22.5090414,114.1468912,8.043196678161621
1409255746,22.5104858,114.1465957,95.03294658660889
1416750040,22.276333,114.1596916,582.6813430786133
1416779083,22.3196297,114.2628261,553.4440002441406
1416779440,22.3219551,114.259116,2103.478759765625
1416779451,22.3223112,114.259749,3957.585494995117
1416779469,22.3224496,114.2595874,1453.14794921875
1416779582,22.3242216,114.2580277,3202.4203491210938
1416779595,22.3245564,114.2576986,1619.14990234375
1416779626,22.3257489,114.2585855,146.59910583496094
1416779628,22.3258116,114.2585357,265.4342498779297
1416779704,22.3270414,114.2549881,4858.231628417969
1416779720,22.3275183,114.2548875,509.3666877746582
1417692952,22.3232046,114.2569073,1454.9627685546875
1424846293,22.4368254,114.1645414,125.56792449951172
1424863642,22.3537819,114.2609639,45.37517547607422
1424865936,22.3401098,114.2471813,67.25992393493652
1424865938,22.3398382,114.2474637,153.0388126373291
1428870156,22.3082934,114.1722297,253.49221801757807
1428870157,22.3093602,114.1721911,225.36117553710935
1431749855,22.2946239,114.271647,128.2042579650879
1431749873,22.2947664,114.2717176,109.90432739257812
1431753390,22.2942917,114.2718915,493.52239990234375
1432371255,22.3890324,114.2760462,350.4589080810547
1436087413,22.3304576,114.194049,403.6240768432617
1436439855,22.3348778,114.1828884,667.256519317627
1436447874,22.3391344,114.17978,108.18431854248048
1437620121,22.3335026,114.2363647,50.64776039123535
1437620131,22.3347508,114.2378469,74.37447834014893
1442493548,22.2815387,113.9362435,6968.6523814201355
1442732055,22.2865995,114.1539697,96.80916595458984
1442838594,22.28382,114.1453475,282.9556884765625
1444685747,22.2847663,114.1458618,1347.2320556640625
1444685769,22.2848772,114.1459344,315.0375061035156
1447887997,22.2850582,114.1374213,882.754150390625
1448580612,22.4526828,114.1611703,4594.1278076171875
1449544222,22.4991739,114.1252208,528.8513031005859
1449544271,22.5027204,114.126782,2986.5045166015625
1449544294,22.5015833,114.1280443,1303.1512451171875
1449544316,22.5017626,114.1284793,749.4266357421875
1457417519,22.3817939,114.2701393,309.1024627685547
1457457325,22.4190216,113.9699237,692.6315059661865
1457457758,22.4015464,113.9806434,577.9913482666016
1457457761,22.4043006,113.980821,608.8213119506836
1457459876,22.499575,114.0746974,18.78706932067871
1457459885,22.500133,114.0760252,19.01337242126465
1458379725,22.3283498,114.1914829,119.39656066894533
1463520811,22.3822114,114.1383074,133.75103759765625
1467953052,22.3337584,114.1905426,624.8300094604492
1467953069,22.3343448,114.1895284,2701.9904174804688
1473136096,22.3182449,114.2538807,540.6136474609375
1477924377,22.4189596,114.2040684,27.126596450805664
1478728797,22.3060804,114.2669272,1347.1423988342285
1480657227,22.5056654,114.0852986,180.99314641952515
1480657235,22.5061509,114.081681,96.36651420593262
1480657247,22.5056002,114.0802138,265.4756555557251
1480657293,22.4522021,114.0323764,288.446533203125
1480657417,22.4990904,114.1538969,51.62878227233887
1480657603,22.5184906,114.1640632,268.32090425491333
1480657632,22.5209884,114.1590848,64.07113289833069
1480657691,22.527369,114.1532324,37.0891375541687
1480657699,22.5277597,114.1517797,79.475914478302
1480657812,22.5262334,114.1361585,86.41081953048706
1480657852,22.5241422,114.1308949,61.852365016937256
1480662722,22.5293827,114.1557048,122.32965612411499
1480662736,22.5181472,114.1657138,46.6168327331543
1480662760,22.4967318,114.1482483,29.83636474609375
1480662765,22.4974383,114.1490247,86.62947940826416
1480662781,22.5191576,114.1496924,66.08472847938538
